"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1920687729098023071","Fri May 09 03:50:13 +0000 2025","8","[NEWS] . Pelapor rekaman Kim Sae Ron mengubah pernyataannya dalam waktu setengah hari dan mengakui rekaman tersebut palsu. . Late actress Kim Sae Ron voice recording's whistleblower reversed his statement within half day and admitted that the recording was fake https://t.co/i70Ni0iaXh","1920687729098023071","https://pbs.twimg.com/media/GqenTaDXIAAP1Hl.jpg","","in","Indonesia","1","0","4","https://x.com/soohyunesia/status/1920687729098023071","1388558528038666241","soohyunesia"
"1920322361057759478","Thu May 08 03:38:23 +0000 2025","35","IF YOU CAN'T HANDLE KIM SOOHYUN'S FANDOM... KNEEEEEELLLL... https://t.co/VbgUFFrHZ1","1920322361057759478","https://pbs.twimg.com/tweet_video_thumb/GqZbALBWQAAhxI7.jpg","","en","","3","2","5","https://x.com/ksoohyawn/status/1920322361057759478","1399282417567887361","ksoohyawn"
"1920022978009411688","Wed May 07 07:48:44 +0000 2025","11126","This is his legacy. After two decades of prestige and luxury Kim Soohyun s downfall comes from his own blood-stained hands. Salute and honor to his victims who have spoken and those who will speak up. You are no longer alone. The world sees and hears you. May the South Korean","1920022978009411688","","","en","김혜윤 • 변우석","13","12","2106","https://x.com/herlittledramas/status/1920022978009411688","1271428860555472898","herlittledramas"
"1920306070775292297","Thu May 08 02:33:39 +0000 2025","0","las fans de kim soohyun me bloquearon la cuenta por 12 horas https://t.co/Jixyc0ZN6F","1920306070775292297","https://pbs.twimg.com/media/GqZMMSaWkAAtEiI.jpg","","es","宇宙少女","0","1","0","https://x.com/xuanovia/status/1920306070775292297","1455643840044421126","xuanovia"
"1915643936217211292","Fri Apr 25 05:47:59 +0000 2025","379","From Bangkok to Seoul we will forever be your home We believe in the truth Kim SooHyun will prove and we remain resolved. #ksh_truth #ksh_willprove #김수현 #KimSooHyun #金秀賢 #キムスヒョン #คิมซูฮยอน #kimsoohyun_global_fan_union #WeStandwithKimSooHyun https://t.co/mwCpXDEz4p","1915643936217211292","https://pbs.twimg.com/media/GpW8AS4bYAAIxAq.jpg","","en","Thailand 🇹🇭","8","1","102","https://x.com/SoohyunMangoTH/status/1915643936217211292","1615961006559367168","SoohyunMangoTH"
"1918457667120493012","Sat May 03 00:08:45 +0000 2025","72","e o kim soohyun continua sendo um pedófilo ridículo fracassado no final do dia https://t.co/1oZYqvwNyv","1918457667120493012","https://pbs.twimg.com/ext_tw_video_thumb/1861639042309423105/pu/img/_AMQjuj2lfuZa-MN.jpg","","pt","apt 707","0","0","9","https://x.com/heedogf/status/1918457667120493012","1422293447881510917","heedogf"
"1906673667100004461","Mon Mar 31 11:43:21 +0000 2025","422","Kim Soohyun is a narcissist a groomer a pedophile and a murderer No press conference script and fake ass tears can erase that https://t.co/NaYEeWxt7q","1906673667100004461","","","en","She/they| 18 | infp| 🍉","4","9","72","https://x.com/yvesberry_/status/1906673667100004461","1582779655349731330","yvesberry_"
"1919996769574003109","Wed May 07 06:12:30 +0000 2025","151","@infodrakor_id Lindungi Kim Soohyun Ya Allah https://t.co/0QY8OvnzVj","1919998756302553109","https://pbs.twimg.com/media/GqU0rk4aoAAD2k8.jpg","infodrakor_id","in","World","24","74","10","https://x.com/urtwlve/status/1919998756302553109","1803863603554193410","urtwlve"
"1920000861855768886","Wed May 07 06:20:52 +0000 2025","9401"," The individual who agreed to provide information about Kim Soo Hyun was stabbed 8 9 times the case is no longer being handled by the New Jersey State Police but has been transferred to the FBI for investigation. Link https://t.co/RdfLasYnkK https://t.co/aFoCqyxxoE","1920000861855768886","https://pbs.twimg.com/media/GqU2m3ubAAMXgsP.png","","en","","546","44","2420","https://x.com/Beevl__/status/1920000861855768886","1546529476867403776","Beevl__"
"1917591868285804854","Wed Apr 30 16:00:27 +0000 2025","11","@onlyme_8386 I'm tired of Kim Soohyun...when will this end https://t.co/126svfDsdm","1917610004510826740","https://pbs.twimg.com/tweet_video_thumb/Gpy4IOEXgAAt_Mq.jpg","onlyme_8386","en","","0","0","2","https://x.com/_Koo_Chim_/status/1917610004510826740","1315724147041894400","_Koo_Chim_"
"1920206189389865370","Wed May 07 19:56:45 +0000 2025","56","el violador Kim Soohyun y su bola de pendejas https://t.co/3T7ehFy06M","1920206189389865370","https://pbs.twimg.com/tweet_video_thumb/GqXxWORWwAAagZT.jpg","","es","omegaverse 🇲🇽📍","0","0","3","https://x.com/Alwaysfangirluv/status/1920206189389865370","1340013288718028802","Alwaysfangirluv"
"1920121352884736503","Wed May 07 14:19:39 +0000 2025","125","Garosatan &amp; the deceased family FORGOT THEIR LIES The chat the deceased family released last month March 2025 where they claimed it was Kim Soohyun chatting with Kim Saeron in 2016 and she told him he needed to wait for 1 year before they had segg; which I don't even https://t.co/Ht0z2PTiyc","1920121352884736503","https://pbs.twimg.com/media/GqWkMGXaYAAOrE_.jpg","","en","Melbourne","5","5","42","https://x.com/__ekleona/status/1920121352884736503","1008202760292990976","__ekleona"
"1920326960120803408","Thu May 08 03:56:39 +0000 2025","133","ไลฟ์แถลงข่าวแจ้งว่า 1 พ.ค. โดนแทง 9 ครั้งบริเวณลำคอ ภาพ1-2: ค่าย #คิมซูฮยอน ออกมาโต้แย้งว่า ภาพหาได้จากเน็ต ภาพที่2 เป็นแผลบริเวณคอ ภาพ3-4: แผลที่เปิดโชว์ตอนเย็น (7พ.ค.) ไลฟ์ตอนเย็นไม่มีการพูดถึงแผลบริเวณคอ อีกทั้งยังสามารถพูดคุยได้ตามปกติ ตำแหน่งแผลเปลี่ยนแปลง #KimSooHyun https://t.co/pySfx1iGNp","1920326960120803408","https://pbs.twimg.com/media/GqZfL0PW8AAQanj.jpg","","th","","4","5","212","https://x.com/Kimsoohyun_TH/status/1920326960120803408","552668877","Kimsoohyun_TH"
"1915576099284935067","Fri Apr 25 01:18:26 +0000 2025","1501","kpopies nih rasa bencinya mending di alihin ke kim soohyun atau taeil heran gue jennie di fitnah mulu dan di hate seakan-akan dia kriminal orang gila","1915576099284935067","","","in","taehyung&jennie enthusiast ","28","19","325","https://x.com/thvassss/status/1915576099284935067","1554854829708546049","thvassss"
"1920067072517607792","Wed May 07 10:43:57 +0000 2025","7","LIES!! GARO &amp; KIM SAE RON s Family Are Shameless!! Using GOOGLE Pictures And AI To Decieve The Public Against #Kimsoohyun Show Us Date Time Stamps And Videos Of Assault Made On The Whistleblower SCAMMER!! PROTECTKIMSOOHYUN AT ALL COST ️ !!! https://t.co/LTRR3WhXI7","1920067072517607792","https://pbs.twimg.com/media/GqVy0iPWkAAvxgb.jpg","","en","DUBAI | TURKIYE| LAGOS ","2","2","0","https://x.com/nike_emr/status/1920067072517607792","1254554858","nike_emr"
"1906621277260931555","Mon Mar 31 08:15:10 +0000 2025","22435"," cw tw // kim soohyun pedo Ceweknya nangis minta pertolongan dan beliau dengan entengnya ngomong bohong demi kepentingan dramanya wkwkwkwkw Air mata buaya lo https://t.co/OXfCwzeS3i","1906621277260931555","https://pbs.twimg.com/media/GnWt8odWoAA7eKh.jpg","","in","Indonesia","509","609","1888","https://x.com/tanyakanrl/status/1906621277260931555","1331650559518990336","tanyakanrl"
"1899251607919112456","Tue Mar 11 10:32:48 +0000 2025","368","@exrain10 Jujur gue suka kim soohyun dan nonton semua drama dan film dia. Tp ini serius bikin kecewa bgt. Dia ngegrooming dan ngeksploitasi saeron : ( gue sebagai perempuan ga bisa tutup mata. Harusnya disini sesama perempuan dukung perempuan lain dong.","1899408157530874079","","exrain10","in","Dimana yang ada kamunya aja","1","3","15","https://x.com/candypurple18/status/1899408157530874079","446053875","candypurple18"
"1919327862689091693","Mon May 05 09:46:36 +0000 2025","217","Goldmedalist ended #KimSaeron s contract soon after her DUI in May 2022 but claimed it expired in December. They terminated it to avoid the loan support clause in her contract. Doesn't that sound like fraud? #JusticeForKimSaeRon #westandwithKimSaeRon #KimSoohyun https://t.co/33ePEHEZjy","1919327862689091693","https://pbs.twimg.com/tweet_video_thumb/GqLSgwbX0AAI83a.jpg","","en","","1","9","39","https://x.com/_Koo_Chim_/status/1919327862689091693","1315724147041894400","_Koo_Chim_"
"1920324667505533435","Thu May 08 03:47:33 +0000 2025","673","Can Kim Soohyun ever recover his image? https://t.co/QwbAQW8miX https://t.co/GLcN5n2oBA","1920324667505533435","https://pbs.twimg.com/media/GqZc8vNWgAAr8zg.png","","en","","84","110","43","https://x.com/pannchoa/status/1920324667505533435","2919019624","pannchoa"
"1920255297446424911","Wed May 07 23:11:54 +0000 2025","16","Kim Saeron gk ngelakuin sex waktu dia smp dia DIPERKOSA sama PEDOFIL! Ingat! anak di bawah umur itu gk bisa ngasih konsen dia cuma dimanipulasi sama orang dewasa (kim soohyun) yg punya otak dan harusnya logika serta akal sehatnya udah jalan di umur segitu","1920255297446424911","","","in","","0","0","2","https://x.com/xqdU_Ubpx/status/1920255297446424911","1727543361819811840","xqdU_Ubpx"
"1919423117627216061","Mon May 05 16:05:07 +0000 2025","226","BREAKING NEWS: #KimSoohyun fans are furious that oppa didn't win Best Actor at #BaeksangArtsAwards2025 despite not being nominated and giving the worst performance at a press conference. It is truly the greatest injustice of our time. #JusticeForKimSaeRon #WeStandWithKimSaeRon https://t.co/VGflcYfSuf","1919423117627216061","https://pbs.twimg.com/tweet_video_thumb/GqMpJneX0AAWWYA.jpg","","en","","1","10","32","https://x.com/_Koo_Chim_/status/1919423117627216061","1315724147041894400","_Koo_Chim_"
"1826520132841341140","Thu Aug 22 07:21:49 +0000 2024","435","Congratulations Kim Soohyun! 08.22.24 Kim Soohyun received the 2024 Minister of Culture Sports and Tourism Award at the 6th Newsis Hallyu Expo for his exceptional performance in the tvN drama Queen of Tears . This recognition further solidifies his legacy as a leading https://t.co/d8t0aAlAY9","1826520132841341140","https://pbs.twimg.com/ext_tw_video_thumb/1826520075303878657/pu/img/Py-el1RZp5AlGycv.jpg","","en","Republic of the Philippines","4","5","65","https://x.com/KimSoohyunshiph/status/1826520132841341140","3312345146","KimSoohyunshiph"
"1920134446990102737","Wed May 07 15:11:41 +0000 2025","180","I need somebody to plant weed and drugs on Kim Soohyun so that SK judges can finally throw him in jail.","1920134446990102737","","","en","","1","3","22","https://x.com/zuzudailyy/status/1920134446990102737","1134243263727185921","zuzudailyy"
"1920150722382840111","Wed May 07 16:16:21 +0000 2025","2349","Foi divulgado que KSH teve relações íntimas com uma idol divulgou fotos pra KSR e ainda deu apelido pras partes intimas dela Foi divulgado tbm que ele supostamente está envolvido numa queima de arquivo (tentativa de homicídio) de um informante As fãs no IG: https://t.co/TZS1m58SdQ","1920150722382840111","https://pbs.twimg.com/media/GqW-5_WWwAQWBbe.jpg","","pt","Rio Grande do Sul, Brasil","147","62","192","https://x.com/raydramas/status/1920150722382840111","1334276515148812299","raydramas"
"1920408111531049457","Thu May 08 13:09:27 +0000 2025","19","@Dicon_korea You work for Kim Soohyun now? https://t.co/Kletd9oEMj","1920466076724314611","https://pbs.twimg.com/tweet_video_thumb/Gqbdtk3XsAEk26A.jpg","Dicon_korea","en","","0","2","0","https://x.com/_Koo_Chim_/status/1920466076724314611","1315724147041894400","_Koo_Chim_"
"1919857628961964254","Tue May 06 20:51:42 +0000 2025","16","Argue dan Salah Paham. What if Binar Rio konflik Kim Jiwon Kim Soohyun #soowon few tweets. by saeroyiluvvv https://t.co/VHDvzgU7cF","1919857628961964254","https://pbs.twimg.com/media/GqS0ViNbAAQDaMd.jpg","","in","🔞","1","1","1","https://x.com/saeroyiluvvv/status/1919857628961964254","592184320","saeroyiluvvv"
"1916811338359423418","Mon Apr 28 11:06:50 +0000 2025","119","Some things are too precious to be shaken by rumors. Our bond with Kim Soohyun is one of them. #KimSoohyun WE HOLD SPACE #ForSoohyunWeStay https://t.co/CCbcgSQirQ","1916811338359423418","https://pbs.twimg.com/media/GpnhwCEbcAAZcEZ.jpg","","en","","1","2","40","https://x.com/KimSooHyunDaE/status/1916811338359423418","1773390989572599808","KimSooHyunDaE"
"1918663113966256596","Sat May 03 14:39:52 +0000 2025","62","@Koreaboo Good joke I think Kim soohyun wrote this article himself to satisfy his ego https://t.co/qtlhTHVclF","1918676890023329902","https://pbs.twimg.com/tweet_video_thumb/GqCCdKLaoAAEknA.jpg","Koreaboo","en","🌍 ","0","4","2","https://x.com/mystic_falls/status/1918676890023329902","1205562093564350464","mystic_falls"
